Name,Pstng Date,Weekly_Period,transaction_count,transaction_flow_mean,transaction_flow_total
KR10,2025-09-11,2025-09-W2,48,-1862.3739597916667,-89393.95007
KR10,2025-09-12,2025-09-W2,25,-1043.3012436,-26082.53109
KR10,2025-09-13,2025-09-W2,75,1520.0878966666664,114006.59224999999
KR10,2025-09-14,2025-09-W2,21,-3318.0042728571425,-69678.08972999999
KR10,2025-09-15,2025-09-W3,34,-1643.959595882353,-55894.62626
KR10,2025-09-18,2025-09-W3,26,-103.52271115384616,-2691.59049
KR10,2025-09-19,2025-09-W3,39,437.5388905128205,17064.01673
KR10,2025-09-20,2025-09-W3,145,-210.48152393103447,-30519.82097
KR10,2025-09-21,2025-09-W3,42,41908.651241904765,1760163.35216
KR10,2025-09-22,2025-09-W4,62,-9047.729505,-560959.22931
KR10,2025-09-25,2025-09-W4,53,-61826.25713754717,-3276791.62829
KR10,2025-09-26,2025-09-W4,48,6714.113039791667,322277.42591
KR10,2025-09-27,2025-09-W4,325,9208.689523630768,2992824.0951799997
KR10,2025-10-04,2025-10-W1,117,-7131.864944358974,-834428.19849
KR10,2025-10-05,2025-10-W1,25,-812.3102072000003,-20307.755180000007
KR10,2025-10-06,2025-10-W2,75,-2009.3284957333333,-150699.63718
KR10,2025-10-10,2025-10-W2,83,-1601.3481885542167,-132911.89964999998
KR10,2025-10-11,2025-10-W2,74,-1088.5240655405405,-80550.78085
KR10,2025-10-12,2025-10-W2,19,493.17595842105266,9370.34321
KR10,2025-10-13,2025-10-W3,13,12487.462685384617,162337.01491000003
KR10,2025-10-15,2025-10-W3,1,43.61662,43.61662
KR10,2025-10-16,2025-10-W3,45,1223.689214222222,55066.014639999994
KR10,2025-10-17,2025-10-W3,9,356.1092144444446,3204.9829300000015
KR10,2025-10-18,2025-10-W3,174,-104.46038770114941,-18176.10746
KR10,2025-10-19,2025-10-W3,59,162.7260332203388,9600.83595999999
KR10,2025-10-20,2025-10-W4,58,-359.4964479310345,-20850.79398
KR10,2025-10-23,2025-10-W4,48,28534.156506041665,1369639.51229
KR10,2025-10-24,2025-10-W4,55,-3668.0430229090907,-201742.36625999998
KR10,2025-10-25,2025-10-W4,148,-23788.0924952027,-3520637.6892899997
KR10,2025-10-26,2025-10-W4,22,1701.7704340909092,37438.949550000005
KR10,2025-10-27,2025-11-W1,30,-6442.5340049999995,-193276.02015
KR10,2025-10-30,2025-11-W1,35,12181.270889714286,426344.48114
KR10,2025-10-31,2025-11-W1,109,23621.775370733943,2574773.51541
MY10,2025-01-03,2025-01-W1,12,-65.77911250000001,-789.3493500000001
MY10,2025-01-04,2025-01-W1,10,-55.04441800000002,-550.4441800000002
MY10,2025-01-05,2025-01-W1,12,-399.4896166666667,-4793.8754
MY10,2025-01-06,2025-01-W2,21,-846.7811204761905,-17782.40353
MY10,2025-01-08,2025-01-W2,1,0.6885000000000001,0.6885000000000001
MY10,2025-01-09,2025-01-W2,14,944.6823635714284,13225.553089999998
MY10,2025-01-10,2025-01-W2,5,-1221.4962860000003,-6107.481430000002
MY10,2025-01-11,2025-01-W2,35,122.1901217142857,4276.654259999999
MY10,2025-01-12,2025-01-W2,8,-386.32361000000003,-3090.5888800000002
MY10,2025-01-13,2025-01-W3,18,-503.59167,-9064.65006
MY10,2025-01-15,2025-01-W3,2,33.535759999999996,67.07151999999999
MY10,2025-01-16,2025-01-W3,7,-1057.8123457142854,-7404.686419999998
MY10,2025-01-17,2025-01-W3,7,1903.8337157142857,13326.83601
MY10,2025-01-18,2025-01-W3,25,-324.9376264,-8123.44066
MY10,2025-01-19,2025-01-W3,2,-52.01519,-104.03038
MY10,2025-01-20,2025-01-W4,24,-597.5545508333333,-14341.30922
MY10,2025-01-25,2025-01-W4,38,-17970.095835,-682863.64173
MY10,2025-01-26,2025-01-W4,6,6936.335271666667,41618.01163
MY10,2025-01-27,2025-02-W1,20,35219.1843995,704383.68799
MY10,2025-01-30,2025-02-W1,11,-1689.0026063636362,-18579.02867
MY10,2025-01-31,2025-02-W1,63,-539.7182192063492,-34002.24781
MY10,2025-02-02,2025-02-W1,27,-420.087655925926,-11342.366710000002
MY10,2025-02-03,2025-02-W2,35,-286.5440834285714,-10029.04292
MY10,2025-02-07,2025-02-W2,12,-341.20535416666667,-4094.46425
MY10,2025-02-08,2025-02-W2,94,-56.01635978723404,-5265.53782
MY10,2025-02-09,2025-02-W2,6,-809.225735,-4855.35441
MY10,2025-02-10,2025-02-W3,18,-1819.1968683333334,-32745.54363
MY10,2025-02-13,2025-02-W3,7,-38.082359999999994,-266.57651999999996
MY10,2025-02-14,2025-02-W3,4,-253.85723749999997,-1015.4289499999999
MY10,2025-02-15,2025-02-W3,132,-23.81086765151515,-3143.03453
MY10,2025-02-16,2025-02-W3,4,-1406.8683525000001,-5627.4734100000005
MY10,2025-02-17,2025-02-W4,18,-166.2889766666666,-2993.201579999999
MY10,2025-02-20,2025-02-W4,7,-693.0236457142857,-4851.1655200000005
MY10,2025-02-21,2025-02-W4,12,-220.70809916666667,-2648.49719
MY10,2025-02-22,2025-02-W4,38,-70.09792368421051,-2663.7210999999998
MY10,2025-02-23,2025-02-W4,4,-14.185725,-56.7429
MY10,2025-02-24,2025-03-W1,22,-26059.147648181814,-573301.2482599999
MY10,2025-02-27,2025-03-W1,8,-203.67554375,-1629.40435
MY10,2025-02-28,2025-03-W1,13,-201.77646769230768,-2623.09408
MY10,2025-03-01,2025-03-W1,25,-151.0523076,-3776.30769
MY10,2025-03-02,2025-03-W1,22,31683.229380454544,697031.04637
MY10,2025-03-03,2025-03-W2,23,-424.0071004347826,-9752.16331
MY10,2025-03-05,2025-03-W2,2,0.32625000000000004,0.6525000000000001
MY10,2025-03-06,2025-03-W2,13,-805.3867615384614,-10470.0279
MY10,2025-03-07,2025-03-W2,7,-3779.371407142857,-26455.59985
MY10,2025-03-08,2025-03-W2,76,-20.213573684210523,-1536.2315999999998
MY10,2025-03-09,2025-03-W2,13,-46.351556153846154,-602.57023
MY10,2025-03-10,2025-03-W3,13,-853.131433076923,-11090.70863
MY10,2025-03-13,2025-03-W3,14,-495.90810642857144,-6942.71349
MY10,2025-03-14,2025-03-W3,8,-179.531575,-1436.2526
MY10,2025-03-15,2025-03-W3,134,-124.61979037313432,-16699.05191
MY10,2025-03-16,2025-03-W3,2,-2067.70885,-4135.4177
MY10,2025-03-17,2025-03-W4,33,-125.27316848484847,-4134.01456
MY10,2025-03-20,2025-03-W4,18,-131.21547333333334,-2361.87852
MY10,2025-03-21,2025-03-W4,7,-246.32682428571428,-1724.28777
MY10,2025-03-22,2025-03-W4,62,-27.460975322580648,-1702.58047
MY10,2025-03-23,2025-03-W4,3,-563.9881799999999,-1691.96454
MY10,2025-03-24,2025-03-W5,49,-2530.4626455102043,-123992.66963
MY10,2025-03-27,2025-03-W5,1,-594485.793,-594485.793
MY10,2025-03-28,2025-03-W5,4,-44.30629,-177.22516
MY10,2025-03-29,2025-03-W5,46,487.75499652173943,22436.729840000015
MY10,2025-03-30,2025-03-W5,3,-13082.434763333333,-39247.30429
MY10,2025-03-31,2025-04-W1,35,20389.09203,713618.22105
MY10,2025-04-03,2025-04-W1,10,-343.882818,-3438.82818
MY10,2025-04-04,2025-04-W1,9,-2435.4128633333335,-21918.715770000003
MY10,2025-04-05,2025-04-W1,44,-22.24833340909091,-978.9266700000001
MY10,2025-04-06,2025-04-W1,38,-55.47457894736842,-2108.034
MY10,2025-04-07,2025-04-W2,14,-144.00109928571428,-2016.01539
MY10,2025-04-10,2025-04-W2,3,-880.46904,-2641.40712
MY10,2025-04-11,2025-04-W2,12,-49.29851250000001,-591.5821500000001
MY10,2025-04-12,2025-04-W2,111,-37.09006846846847,-4116.997600000001
MY10,2025-04-13,2025-04-W2,15,-766.4938606666667,-11497.40791
MY10,2025-04-14,2025-04-W3,38,-731.7097084210526,-27804.96892
MY10,2025-04-17,2025-04-W3,9,-228.62382444444444,-2057.61442
MY10,2025-04-18,2025-04-W3,19,-222.41854684210523,-4225.9523899999995
MY10,2025-04-19,2025-04-W3,104,-44.087031153846155,-4585.05124
MY10,2025-04-20,2025-04-W3,33,-333.8803563636364,-11018.05176
MY10,2025-04-25,2025-04-W4,10,-151403.248882,-1514032.48882
MY10,2025-04-26,2025-04-W4,46,758.0782380434786,34871.598950000014
MY10,2025-04-27,2025-04-W4,7,-21.100714285714282,-147.70499999999998
MY10,2025-04-28,2025-05-W1,50,13512.405409599998,675620.27048
MY10,2025-04-30,2025-05-W1,1,-833.35222,-833.35222
MY10,2025-05-02,2025-05-W1,9,-3594.4747388888886,-32350.27265
MY10,2025-05-03,2025-05-W1,34,-633.7313229411766,-21546.864980000002
MY10,2025-05-05,2025-05-W2,26,-1736.4734407692304,-45148.30945999999
MY10,2025-05-08,2025-05-W2,7,-2656.2596685714284,-18593.81768
MY10,2025-05-09,2025-05-W2,9,-448.02035333333333,-4032.18318
MY10,2025-05-10,2025-05-W2,142,-49.26960429577465,-6996.28381
MY10,2025-05-11,2025-05-W2,7,-1806.8647071428572,-12648.052950000001
MY10,2025-05-12,2025-05-W3,42,-306.9390266666666,-12891.43912
MY10,2025-05-15,2025-05-W3,10,-350.851477,-3508.5147699999998
MY10,2025-05-16,2025-05-W3,4,-333.5213025,-1334.08521
MY10,2025-05-17,2025-05-W3,84,-35.06641178571429,-2945.57859
MY10,2025-05-18,2025-05-W3,20,-191.811075,-3836.2214999999997
MY10,2025-05-19,2025-05-W4,12,-785.7401116666666,-9428.88134
MY10,2025-05-22,2025-05-W4,16,-1449.923355625,-23198.77369
MY10,2025-05-23,2025-05-W4,12,-348.41279166666664,-4180.9535
MY10,2025-05-24,2025-05-W4,76,-104.46774328947369,-7939.54849
MY10,2025-05-25,2025-05-W4,8,-80495.04296875,-643960.34375
MY10,2025-05-26,2025-06-W1,26,1144.208688846154,29749.42591
MY10,2025-05-29,2025-06-W1,3,-1005.74381,-3017.2314300000003
MY10,2025-05-30,2025-06-W1,19,38634.547974736844,734056.4115200001
MY10,2025-05-31,2025-06-W1,76,-126.51540381578948,-9615.17069
MY10,2025-06-01,2025-06-W1,8,-89.32116,-714.56928
MY10,2025-06-02,2025-06-W2,41,-868.7168134146341,-35617.38935
MY10,2025-06-06,2025-06-W2,20,-959.3170855000001,-19186.34171
MY10,2025-06-07,2025-06-W2,41,-144.38850609756102,-5919.928750000002
MY10,2025-06-08,2025-06-W2,13,-53.853243846153845,-700.09217
MY10,2025-06-09,2025-06-W3,23,-1094.455134347826,-25172.46809
MY10,2025-06-12,2025-06-W3,18,-797.5219194444444,-14355.394549999999
MY10,2025-06-13,2025-06-W3,33,-85.39177545454545,-2817.92859
MY10,2025-06-14,2025-06-W3,124,-51.08039782258064,-6333.96933
MY10,2025-06-15,2025-06-W3,28,-216.52872464285716,-6062.80429
MY10,2025-06-16,2025-06-W4,22,-454.1672740909091,-9991.68003
MY10,2025-06-19,2025-06-W4,7,-492.16140571428576,-3445.1298400000005
MY10,2025-06-20,2025-06-W4,7,-392.63726428571437,-2748.4608500000004
MY10,2025-06-21,2025-06-W4,90,-40.85553477777778,-3676.99813
MY10,2025-06-22,2025-06-W4,8,-88.25228,-706.01824
MY10,2025-06-23,2025-06-W5,54,-1418.8220772222219,-76616.39216999998
MY10,2025-06-26,2025-06-W5,10,-91120.98613500001,-911209.8613500001
MY10,2025-06-27,2025-06-W5,40,2192.59512475,87703.80499
MY10,2025-06-28,2025-06-W5,43,24395.592373488373,1049010.47206
MY10,2025-06-30,2025-07-W1,29,-407.8086896551724,-11826.452
MY10,2025-07-03,2025-07-W1,14,-195.42743285714286,-2735.98406
MY10,2025-07-04,2025-07-W1,10,-102.384434,-1023.84434
MY10,2025-07-05,2025-07-W1,70,-175.64290557142857,-12295.00339
MY10,2025-07-06,2025-07-W1,14,-1495.2650892857143,-20933.71125
MY10,2025-07-07,2025-07-W2,34,-108.25511794117647,-3680.6740099999997
MY10,2025-07-10,2025-07-W2,13,-259.49996846153846,-3373.49959
MY10,2025-07-11,2025-07-W2,58,-319.71559896551724,-18543.50474
MY10,2025-07-12,2025-07-W2,111,-30.30401162162162,-3363.74529
MY10,2025-07-13,2025-07-W2,6,65.01351666666666,390.0811
MY10,2025-07-14,2025-07-W3,47,-1034.1109251063829,-48603.21348
MY10,2025-07-17,2025-07-W3,4,-48.474785,-193.89914
MY10,2025-07-18,2025-07-W3,65,-104.55889984615386,-6796.328490000001
MY10,2025-07-20,2025-07-W3,13,-44.13653076923077,-573.7749
MY10,2025-07-21,2025-07-W4,36,-206.88440222222223,-7447.83848
MY10,2025-07-24,2025-07-W4,12,-606.40446,-7276.85352
MY10,2025-07-25,2025-07-W4,11,-7458.330984545453,-82041.64082999999
MY10,2025-07-26,2025-07-W4,97,-10381.466274536082,-1007002.22863
MY10,2025-07-27,2025-07-W4,16,3706.127735,59298.04376
MY10,2025-07-28,2025-08-W1,24,23862.53250625,572700.78015
MY10,2025-07-31,2025-08-W1,13,-1897.5149499999998,-24667.694349999998
MY10,2025-08-01,2025-08-W1,19,-1726.344131578947,-32800.538499999995
MY10,2025-08-02,2025-08-W1,29,-343.23474896551727,-9953.80772
MY10,2025-08-03,2025-08-W1,5,-102.63594,-513.1797
MY10,2025-08-04,2025-08-W2,26,-125.32981307692307,-3258.57514
MY10,2025-08-07,2025-08-W2,5,-85.42403399999999,-427.12017
MY10,2025-08-08,2025-08-W2,85,-50.10728552941177,-4259.11927
MY10,2025-08-09,2025-08-W2,135,-30.047934222222224,-4056.47112
MY10,2025-08-10,2025-08-W2,32,-30.8495628125,-987.18601
MY10,2025-08-11,2025-08-W3,56,-723.6354053571429,-40523.5827
MY10,2025-08-14,2025-08-W3,17,-607.5726282352941,-10328.73468
MY10,2025-08-15,2025-08-W3,26,-184.8375219230769,-4805.77557
MY10,2025-08-16,2025-08-W3,90,-99.08801544444444,-8917.92139
MY10,2025-08-17,2025-08-W3,24,-98.76672416666666,-2370.40138
MY10,2025-08-18,2025-08-W4,36,-167.59088444444444,-6033.271839999999
MY10,2025-08-21,2025-08-W4,32,-60.56627,-1938.12064
MY10,2025-08-22,2025-08-W4,14,-152.51480214285715,-2135.20723
MY10,2025-08-23,2025-08-W4,65,-105.4583443076923,-6854.79238
MY10,2025-08-24,2025-08-W4,18,-5060.504046666666,-91089.07284
MY10,2025-08-25,2025-08-W5,30,-2861.4973213333337,-85844.91964000001
MY10,2025-08-28,2025-08-W5,19,-86.59693789473684,-1645.3418199999999
MY10,2025-08-29,2025-08-W5,7,112220.7592542857,785545.3147799999
MY10,2025-08-30,2025-08-W5,64,-977.3640540625,-62551.29946
MY10,2025-09-04,2025-09-W1,36,-348.47457,-12545.08452
MY10,2025-09-05,2025-09-W1,19,-198.06132421052635,-3763.1651600000005
MY10,2025-09-06,2025-09-W1,70,-567.2316907142857,-39706.21835
MY10,2025-09-07,2025-09-W1,32,-649.834686875,-20794.70998
MY10,2025-09-08,2025-09-W2,23,-535.5960121739131,-12318.70828
MY10,2025-09-11,2025-09-W2,14,-1443.7888757142857,-20213.04426
MY10,2025-09-12,2025-09-W2,15,-1019.7718693333334,-15296.57804
MY10,2025-09-13,2025-09-W2,135,-27.865272296296297,-3761.81176
MY10,2025-09-14,2025-09-W2,3,-152.4158,-457.24739999999997
MY10,2025-09-15,2025-09-W3,16,-156.56925125,-2505.10802
MY10,2025-09-18,2025-09-W3,12,-138.14724166666664,-1657.7668999999999
MY10,2025-09-19,2025-09-W3,30,-48.31196833333333,-1449.35905
MY10,2025-09-20,2025-09-W3,66,-14.506082121212122,-957.40142
MY10,2025-09-21,2025-09-W3,7,-180.90867,-1266.36069
MY10,2025-09-22,2025-09-W4,42,-475.80750190476186,-19983.91508
MY10,2025-09-25,2025-09-W4,12,-36588.905999166665,-439066.87199
MY10,2025-09-26,2025-09-W4,17,2911.3014676470593,49492.12495000001
MY10,2025-09-27,2025-09-W4,71,-50.05259281690141,-3553.73409
MY10,2025-09-29,2025-10-W1,20,29687.4634155,593749.26831
MY10,2025-10-02,2025-10-W1,5,-187.224988,-936.12494
MY10,2025-10-03,2025-10-W1,12,-1171.3934491666666,-14056.72139
MY10,2025-10-04,2025-10-W1,58,-26.2014024137931,-1519.6813399999999
MY10,2025-10-05,2025-10-W1,15,-2151.5967873333334,-32273.951810000002
MY10,2025-10-06,2025-10-W2,60,-645.2278309999999,-38713.669859999995
MY10,2025-10-09,2025-10-W2,6,-3605.088645,-21630.53187
MY10,2025-10-10,2025-10-W2,16,-105.12563937499999,-1682.0102299999999
MY10,2025-10-11,2025-10-W2,121,-25.14992603305785,-3043.1410499999997
MY10,2025-10-12,2025-10-W2,20,-645.9314469999999,-12918.628939999999
MY10,2025-10-13,2025-10-W3,18,-476.6623627777778,-8579.92253
MY10,2025-10-16,2025-10-W3,8,-258.14170625,-2065.13365
MY10,2025-10-17,2025-10-W3,12,-94.74731583333333,-1136.96779
MY10,2025-10-18,2025-10-W3,87,-58.18149459770115,-5061.79003
MY10,2025-10-19,2025-10-W3,10,-41.230784,-412.30784
MY10,2025-10-20,2025-10-W4,50,-261.192501,-13059.62505
MY10,2025-10-23,2025-10-W4,15,82.41661933333332,1236.2492899999997
MY10,2025-10-24,2025-10-W4,18,-129.83664055555556,-2337.05953
MY10,2025-10-25,2025-10-W4,60,-16378.68794683333,-982721.2768099998
MY10,2025-10-26,2025-10-W4,27,-175.61820370370373,-4741.691500000001
MY10,2025-10-27,2025-11-W1,36,1755.1317444444446,63184.74280000001
MY10,2025-10-30,2025-11-W1,4,203486.71138750002,813946.8455500001
MY10,2025-10-31,2025-11-W1,22,-220.59719954545452,-4853.138389999999
PH10,2025-01-03,2025-01-W1,78,-306.79880692307694,-23930.306940000002
PH10,2025-01-04,2025-01-W1,21,-41.633483333333345,-874.3031500000002
PH10,2025-01-05,2025-01-W1,20,-549.658142,-10993.16284
PH10,2025-01-06,2025-01-W2,28,-128.09588785714286,-3586.68486
PH10,2025-01-09,2025-01-W2,60,-129.348607,-7760.916419999999
PH10,2025-01-10,2025-01-W2,39,-460.2488633333333,-17949.70567
PH10,2025-01-11,2025-01-W2,89,-94.72754078651684,-8430.751129999999
PH10,2025-01-12,2025-01-W2,13,-97.71280153846153,-1270.26642
PH10,2025-01-13,2025-01-W3,31,-1035.5685632258064,-32102.62546
PH10,2025-01-16,2025-01-W3,11,-279.32068,-3072.5274799999997
PH10,2025-01-17,2025-01-W3,12,-1450.0653875,-17400.78465
PH10,2025-01-18,2025-01-W3,53,-65.90665264150944,-3493.0525900000002
PH10,2025-01-19,2025-01-W3,25,-900.1420147999999,-22503.550369999997
PH10,2025-01-20,2025-01-W4,35,-98.26017342857143,-3439.1060700000003
PH10,2025-01-23,2025-01-W4,17,-50.21896235294118,-853.7223600000001
PH10,2025-01-24,2025-01-W4,38,-153.13562710526315,-5819.15383
PH10,2025-01-25,2025-01-W4,68,-2431.2290611764706,-165323.57616
PH10,2025-01-26,2025-01-W4,16,-348.667999375,-5578.68799
PH10,2025-01-27,2025-02-W1,70,-193.0893514285714,-13516.254599999998
PH10,2025-01-30,2025-02-W1,31,-233.6485935483871,-7243.106400000001
PH10,2025-01-31,2025-02-W1,31,-351.84301806451606,-10907.133559999998
PH10,2025-02-01,2025-02-W1,54,3635.521262777778,196318.14819
PH10,2025-02-02,2025-02-W1,10,-6.323388,-63.23388
PH10,2025-02-03,2025-02-W2,63,-104.70072984126985,-6596.14598
PH10,2025-02-06,2025-02-W2,16,-49.67591,-794.81456
PH10,2025-02-07,2025-02-W2,35,-30.929583714285712,-1082.53543
PH10,2025-02-08,2025-02-W2,97,-35.475289793814426,-3441.1031099999996
PH10,2025-02-09,2025-02-W2,22,-764.4666881818182,-16818.26714
PH10,2025-02-10,2025-02-W3,38,-324.53527342105264,-12332.34039
PH10,2025-02-13,2025-02-W3,20,-1910.589054,-38211.78108
PH10,2025-02-14,2025-02-W3,42,-199.98010904761907,-8399.16458
PH10,2025-02-15,2025-02-W3,72,-63.05972236111111,-4540.30001
PH10,2025-02-16,2025-02-W3,5,-147.60446,-738.0223
PH10,2025-02-17,2025-02-W4,26,-31.47548807692307,-818.3626899999998
PH10,2025-02-20,2025-02-W4,35,-258.5668905714286,-9049.84117
PH10,2025-02-21,2025-02-W4,57,-140.17163175438597,-7989.78301
PH10,2025-02-22,2025-02-W4,62,-129.7025016129032,-8041.5551
PH10,2025-02-23,2025-02-W4,15,-778.7372453333335,-11681.058680000002
PH10,2025-02-24,2025-03-W1,36,-184.39312638888887,-6638.15255
PH10,2025-02-27,2025-03-W1,24,-11479.601589999998,-275510.43815999996
PH10,2025-02-28,2025-03-W1,16,12793.323425,204693.1748
PH10,2025-03-01,2025-03-W1,55,4556.962857454545,250632.95716
PH10,2025-03-02,2025-03-W1,29,-189.69388137931034,-5501.12256
PH10,2025-03-03,2025-03-W2,52,-489.5961446153846,-25458.99952
PH10,2025-03-06,2025-03-W2,27,-99.84120444444444,-2695.71252
PH10,2025-03-07,2025-03-W2,28,-35.41106964285714,-991.50995
PH10,2025-03-08,2025-03-W2,111,-46.43418828828829,-5154.1949
PH10,2025-03-09,2025-03-W2,17,-1294.3539858823528,-22004.01776
PH10,2025-03-10,2025-03-W3,27,-312.370897037037,-8434.01422
PH10,2025-03-13,2025-03-W3,39,-794.8850520512821,-31000.51703
PH10,2025-03-14,2025-03-W3,39,-773.362844102564,-30161.15092
PH10,2025-03-15,2025-03-W3,80,-737.4591806249999,-58996.734449999996
PH10,2025-03-16,2025-03-W3,23,-123.30326304347827,-2835.97505
PH10,2025-03-17,2025-03-W4,48,-147.01547,-7056.74256
PH10,2025-03-20,2025-03-W4,37,-101.24997675675675,-3746.24914
PH10,2025-03-21,2025-03-W4,35,-147.74863171428572,-5171.20211
PH10,2025-03-22,2025-03-W4,75,-17.17331346666667,-1287.9985100000001
PH10,2025-03-23,2025-03-W4,22,-164.64211681818182,-3622.12657
PH10,2025-03-24,2025-03-W5,11,-1006.5865600000001,-11072.45216
PH10,2025-03-27,2025-03-W5,54,-4587.280586481482,-247713.15167000002
PH10,2025-03-28,2025-03-W5,24,-1020.4586250000001,-24491.007
PH10,2025-03-29,2025-03-W5,78,-45.085605512820514,-3516.6772300000002
PH10,2025-03-30,2025-03-W5,22,-216.63112863636363,-4765.88483
PH10,2025-03-31,2025-04-W1,56,4847.644451607143,271468.08929000003
PH10,2025-04-03,2025-04-W1,33,-100.11504636363637,-3303.79653
PH10,2025-04-04,2025-04-W1,21,-183.24834476190478,-3848.21524
PH10,2025-04-05,2025-04-W1,57,-341.3453512280702,-19456.68502
PH10,2025-04-11,2025-04-W2,31,-249.75159032258063,-7742.2993
PH10,2025-04-12,2025-04-W2,58,-809.4152536206897,-46946.08471
PH10,2025-04-13,2025-04-W2,19,-1310.6058263157895,-24901.5107
PH10,2025-04-14,2025-04-W3,35,-1437.8239611428571,-50323.83864
PH10,2025-04-17,2025-04-W3,15,-7058.823716666666,-105882.35574999999
PH10,2025-04-18,2025-04-W3,23,-124.32387913043478,-2859.44922
PH10,2025-04-19,2025-04-W3,132,-32.12495795454546,-4240.49445
PH10,2025-04-20,2025-04-W3,49,-194.34363306122447,-9522.83802
PH10,2025-04-24,2025-04-W4,35,3521.4158928571433,123249.55625000001
PH10,2025-04-25,2025-04-W4,12,-29061.85215583333,-348742.22586999997
PH10,2025-04-26,2025-04-W4,47,-291.9488955319149,-13721.59809
PH10,2025-04-27,2025-04-W4,21,7917.939360476191,166276.72657
PH10,2025-04-28,2025-05-W1,45,-390.34514688888885,-17565.53161
PH10,2025-05-02,2025-05-W1,53,-99.4665737735849,-5271.72841
PH10,2025-05-03,2025-05-W1,83,671.791913855422,55758.72885000002
PH10,2025-05-04,2025-05-W1,20,-203.7772755,-4075.54551
PH10,2025-05-05,2025-05-W2,31,-475.2830987096774,-14733.77606
PH10,2025-05-08,2025-05-W2,24,-324.0874595833334,-7778.099030000001
PH10,2025-05-09,2025-05-W2,42,-117.96674476190475,-4954.603279999999
PH10,2025-05-10,2025-05-W2,110,-91.95598163636363,-10115.15798
PH10,2025-05-11,2025-05-W2,30,-484.198617,-14525.95851
PH10,2025-05-12,2025-05-W3,32,-1752.3218571875,-56074.29943
PH10,2025-05-15,2025-05-W3,29,-1254.3473062068965,-36376.071879999996
PH10,2025-05-16,2025-05-W3,28,-50.021071785714284,-1400.59001
PH10,2025-05-17,2025-05-W3,96,-68.31179833333333,-6557.93264
PH10,2025-05-18,2025-05-W3,34,-358.0604276470588,-12174.05454
PH10,2025-05-19,2025-05-W4,54,-284.54853351851847,-15365.620809999999
PH10,2025-05-22,2025-05-W4,19,-96.66711421052632,-1836.67517
PH10,2025-05-23,2025-05-W4,28,-729.7016514285715,-20431.646240000002
PH10,2025-05-24,2025-05-W4,180,673.8367134444445,121290.60842000002
PH10,2025-05-25,2025-05-W4,80,-717.1679787500001,-57373.43830000001
PH10,2025-05-26,2025-06-W1,61,-115.52113491803279,-7046.78923
PH10,2025-05-29,2025-06-W1,51,-179.3143349019608,-9145.03108
PH10,2025-05-30,2025-06-W1,11,-221.98926454545455,-2441.88191
PH10,2025-05-31,2025-06-W1,126,-122.26774650793651,-15405.73606
PH10,2025-06-01,2025-06-W1,42,5526.794297142857,232125.36048
PH10,2025-06-02,2025-06-W2,63,-2430.737745079365,-153136.47794
PH10,2025-06-05,2025-06-W2,28,-95.45091785714285,-2672.6257
PH10,2025-06-06,2025-06-W2,54,-558.6258416666666,-30165.795449999998
PH10,2025-06-07,2025-06-W2,80,-240.226646,-19218.13168
PH10,2025-06-08,2025-06-W2,23,-433.31599,-9966.26777
PH10,2025-06-09,2025-06-W3,62,-364.5284401612903,-22600.76329
PH10,2025-06-13,2025-06-W3,56,-927.8670582142857,-51960.55526
PH10,2025-06-14,2025-06-W3,63,-61.75127682539682,-3890.3304399999997
PH10,2025-06-15,2025-06-W3,42,-119.69854904761905,-5027.33906
PH10,2025-06-16,2025-06-W4,79,-70.86108126582279,-5598.02542
PH10,2025-06-19,2025-06-W4,17,663.400428235294,11277.807279999999
PH10,2025-06-20,2025-06-W4,38,-56.400073947368426,-2143.20281
PH10,2025-06-21,2025-06-W4,88,-61.36277420454546,-5399.92413
PH10,2025-06-22,2025-06-W4,33,-164.34908666666666,-5423.51986
PH10,2025-06-23,2025-06-W5,27,-374.6576,-10115.7552
PH10,2025-06-26,2025-06-W5,14,8306.897186428572,116296.56061
PH10,2025-06-27,2025-06-W5,21,-438.21474095238096,-9202.50956
PH10,2025-06-29,2025-06-W5,40,-1279.919224,-51196.76896
PH10,2025-06-30,2025-07-W1,46,7384.355898913042,339680.37135
PH10,2025-07-03,2025-07-W1,28,-187.37515107142855,-5246.50423
PH10,2025-07-04,2025-07-W1,49,-121.60250142857143,-5958.52257
PH10,2025-07-05,2025-07-W1,138,-33.19697507246377,-4581.18256
PH10,2025-07-06,2025-07-W1,20,-29.383286499999997,-587.6657299999999
PH10,2025-07-07,2025-07-W2,75,-195.3224781333333,-14649.185859999998
PH10,2025-07-10,2025-07-W2,26,-985.7943711538462,-25630.65365
PH10,2025-07-11,2025-07-W2,19,-1532.7234584210526,-29121.74571
PH10,2025-07-12,2025-07-W2,43,-235.8260388372093,-10140.51967
PH10,2025-07-13,2025-07-W2,21,-2463.3446438095234,-51730.237519999995
PH10,2025-07-14,2025-07-W3,20,-1116.67595,-22333.519
PH10,2025-07-17,2025-07-W3,23,-141.83055739130435,-3262.10282
PH10,2025-07-18,2025-07-W3,29,-225.74672,-6546.65488
PH10,2025-07-19,2025-07-W3,66,-27.420067272727273,-1809.72444
PH10,2025-07-20,2025-07-W3,25,-171.55030879999998,-4288.75772
PH10,2025-07-21,2025-07-W4,61,-269.19296377049176,-16420.77079
PH10,2025-07-24,2025-07-W4,2,-150.359115,-300.71823
